lemma,count
directional,1391
ventricle,1390
unsupervised,1389
jumble,1389
molding,1389
christen,1389
amazement,1389
bestest,1389
swerved,1388
slowest,1388
retaining,1388
squabbling,1388
converging,1388
v.p.,1388
nicker,1388
parasitic,1388
guardianship,1388
playhouse,1387
characterize,1387
aiken,1387
southerner,1387
inconspicuous,1387
traverse,1387
knapsack,1387
endures,1387
impunity,1386
gulag,1386
vas,1386
unknowingly,1386
lind,1386
steeple,1386
rotor,1386
wylie,1386
hounded,1386
splutter,1386
overzealous,1385
lansing,1385
khaki,1385
gooder,1385
bruges,1385
spatula,1385
vaporize,1385
laguna,1385
memorandum,1384
alerting,1384
texan,1383
straightening,1383
underlined,1383
justifiable,1383
forsaking,1383
sifting,1383
varys,1383
pomegranate,1382
synergy,1382
wisp,1382
invoked,1382
applesauce,1381
locus,1381
nativity,1381
corsica,1381
beckons,1381
miri,1381
debit,1380
printout,1380
adoration,1380
retires,1380
wormwood,1380
nunnery,1380
evaporated,1380
predicts,1379
naga,1379
nauseating,1379
workhouse,1379
sussex,1379
brownstone,1379
nullah,1379
pondering,1379
shebang,1379
busier,1379
callback,1379
methodist,1378
pram,1378
pragmatic,1378
oni,1378
flintstone,1378
stamping,1377
reiterate,1377
decryption,1377
scrambler,1377
pollute,1377
carpentry,1376
lally,1376
pituitary,1376
labrador,1376
loosing,1376
p.e.,1376
tricycle,1376
winkle,1375
undisclosed,1375
crumbled,1375
